"Ruen Pair - Los Feliz - Los Angeles, CA",-2.2773856277535827
"El Sol Restaurant Y Tequileria - Washington, DC",-2.2675966402535512
"Grand Trunk - Penn Quarter - Washington, DC",-2.2618610234482377
"Sunny Blue - Culver City - Los Angeles, CA",-2.261345037967159
"Bite - Lower Nob Hill - San Francisco, CA",-2.257772804670744
"El Centro DF - Georgetown - Georgetown - Washington, DC",-2.251317151081634
"PokiNometry - Hollywood - Los Angeles, CA",-2.2355307965736166
"Plan Check Kitchen + Bar - Beverly Grove - Los Angeles, CA",-2.2339669117340892
"Honeysuckle - Washington, DC",-2.209873541125659
"Lymans Tavern - Washington, DC",-2.1927629501859216
"Smashburger - Medical Center - Houston, TX",-2.1671333347754786
"Pauls Kitchen - Upper Kirby - Houston, TX",-2.1128418411672842
"Little Sister - Downtown - Los Angeles, CA",-2.1025204798192947
"Buredo - Washington, DC",-2.0881503874543084
"Shake Shack - Battery Park - New York, NY",-2.0862966938196417
"Burger Plaza Grill - Historic South Central - Los Angeles, CA",-2.0846074915658623
"La Sirene - South Village - New York, NY",-2.054776156073859
"Mala Sichuan Bistro - Montrose - Houston, TX",-2.0213224079006014
"Spear Steak & Seafood House - Downtown - Los Angeles, CA",-2.0105657883455446
"Soap Box Cleaners - Inner Richmond - San Francisco, CA",-1.9864952627238355
"Burger Joint - San Francisco, CA",-1.9543684056053379
"PINGTUNG Eat-in Market - Fairfax - Los Angeles, CA",-1.941800912999766
"The Little Jewel of New Orleans - Chinatown - Los Angeles, CA",-1.9280404455513909
"Pappa Genos - Bellaire - Bellaire, TX",-1.9055446601234765
"Umami Burger - SoMa - San Francisco, CA",-1.8702280394198998
"Tornado Burger - Spring Branch - Houston, TX",-1.8679147673570689
"STK Chicago - Near North Side - Chicago, IL",-1.8653653330764097
"MingHin Cuisine - Chinatown - Chicago, IL",-1.8553504228400066
"Max City BBQ - Eagle Rock - Los Angeles, CA",-1.8462209532307106
"Simplethings - Beverly Grove - Los Angeles, CA",-1.8449242472484697
"Don Jaime Restaurant - Mount Pleasant - Washington, DC",-1.790329657886381
"Brgrbelly - Jefferson Park - Chicago, IL",-1.7724521414556635
"Dinos Chicken and Burgers - Pico Rivera, CA",-1.7579092545160946
"Fusion Burgers - Highland Park - Los Angeles, CA",-1.7380566398680901
"Knife & Tine - Lincoln Park - Chicago, IL",-1.712421696866044
"Black Tap Craft Burgers & Beer - West Village - New York, NY",-1.6922712893045897
"En Hakkore - Bucktown - Chicago, IL",-1.6718073882790796
"District of Pi - Penn Quarter - Washington, DC",-1.6644576445504367
"Del Rey Kitchen - Del Rey - Los Angeles, CA",-1.6421414448156773
"Jims Original Hot Dog - University Village - Chicago, IL",-1.60621683113876
"Del Friscos Grille - Washington, DC",-1.6036246043173865
"Big Bellys Burgers - South Park - Houston, TX",-1.5947222720309604
"Haydees Restaurant - Mount Pleasant - Washington, DC",-1.5868962919273102
"Benjys - The Heights - Houston, TX",-1.57110746358651
"Farmhouse - Near North Side - Chicago, IL",-1.5667068939975002
"Ink - Beverly Grove - Los Angeles, CA",-1.5524427322110474
"Bub and Pops - Dupont Circle - Washington, DC",-1.534956064556228
"Old Fashion Hamburgers - Central Southwest - Houston, TX",-1.5307453778513025
"Kumas Corner Schaumburg - Schaumburg, IL",-1.522685514858057
"Ca Brea - Koreatown - Los Angeles, CA",-1.5213394669795226
"Maxs Take Out - The Loop - Chicago, IL",-1.5063025615148036
"Thip Khao - Columbia Heights - Washington, DC",-1.484750524546379
"Provision No 14 - U Street Corridor - Washington, DC",-1.466827995302315
"Flemings Prime Steakhouse & Wine Bar - Upper Kirby - Houston, TX",-1.4467717748670672
"HRD - SoMa - San Francisco, CA",-1.4372180692669925
"Big Chef Toms Belly Burgers - SoMa - San Francisco, CA",-1.4207155826914615
"Dak & Bop - Museum District - Houston, TX",-1.360050440940816
"Darius A.'s review of Big Mouth Burgers",-1.3510819001423167
"5 Napkin Burger - Theater District - New York, NY",-1.3492856023417492
"Portos Bakery & Cafe - Burbank - Burbank, CA",-1.3392452916075397
"Los Cuates - Georgetown - Washington, DC",-1.3242547371166902
"Jerry Built Homegrown Burgers - West University - Houston, TX",-1.3000130406502226
"Please Dont Tell - East Village - New York, NY",-1.2481231809517281
